,cluster,size,high_cost%,low_cost%,TP,TN,FP,FN,FPR,specificity,sensitivity,precision,accuracy,balanced accuracy,f1,auc,seed_number
58,5,20136.0,0.25039729837107666,0.7496027016289233,3357.0,12612.0,2482.0,1685.0,0.16443619981449586,0.8355638001855041,0.6658072193573978,0.5749272135639665,0.793057210965435,0.750685509771451,0.6170388751033913,0.8448428588750745,376
59,6,20136.0,0.25039729837107666,0.7496027016289233,3371.0,12625.0,2469.0,1671.0,0.16357493043593485,0.8364250695640651,0.6685838952796509,0.5772260273972603,0.7943980929678188,0.7525044824218581,0.6195552288182319,0.8463310865291772,376
60,7,20136.0,0.25039729837107666,0.7496027016289233,3429.0,12608.0,2486.0,1613.0,0.16470120577713,0.83529879422287,0.6800872669575565,0.5797125950972105,0.7964342471195868,0.7576930305902132,0.625901250342247,0.8497989355295996,376
61,8,20136.0,0.25039729837107666,0.7496027016289233,3405.0,12552.0,2542.0,1637.0,0.16841128925400817,0.8315887107459918,0.675327251090837,0.5725575920632252,0.7924612634088201,0.7534579809184144,0.6197106197106199,0.8478497199645937,376
62,9,20136.0,0.25039729837107666,0.7496027016289233,3409.0,12545.0,2549.0,1633.0,0.168875049688618,0.831124950311382,0.6761205870686235,0.5721718697549514,0.7923122765196663,0.7536227686900028,0.6198181818181818,0.8479823543451386,376
63,3,20136.0,0.25039729837107666,0.7496027016289233,3601.0,11999.0,3095.0,1441.0,0.20504836358818068,0.7949516364118193,0.71420071400238,0.5377837514934289,0.7747318235995232,0.7545761752070996,0.6135627875276879,0.841198711530708,376
64,4,20136.0,0.25039729837107666,0.7496027016289233,3495.0,12217.0,2877.0,1547.0,0.19060553862461904,0.809394461375381,0.6931773105910353,0.5484934086629002,0.7802940007945968,0.7512858859832081,0.6124058174172069,0.8412320212349561,2667
65,5,20136.0,0.25039729837107666,0.7496027016289233,3344.0,12626.0,2468.0,1698.0,0.16350867894527632,0.8364913210547237,0.6632288774295915,0.5753613214039918,0.7931068732618196,0.7498600992421576,0.6161783674221485,0.8441250380335066,2667
66,6,20136.0,0.25039729837107666,0.7496027016289233,3469.0,12506.0,2588.0,1573.0,0.17145885782430104,0.828541142175699,0.6880206267354224,0.5727257718342413,0.7933551847437426,0.7582808844555606,0.6251013604829264,0.8460559365461566,2667
67,7,20136.0,0.25039729837107666,0.7496027016289233,3426.0,12527.0,2567.0,1616.0,0.17006757652047166,0.8299324234795283,0.6794922649742166,0.571666944768897,0.7922626142232817,0.7547123442268724,0.6209333937471682,0.846182855060292,2667
68,8,20136.0,0.25039729837107666,0.7496027016289233,3331.0,12713.0,2381.0,1711.0,0.15774479925798335,0.8422552007420167,0.660650535501785,0.5831582633053222,0.7967818831942789,0.7514528681219008,0.6194904221684955,0.8471302040729871,2667
69,9,20136.0,0.25039729837107666,0.7496027016289233,3485.0,12403.0,2691.0,1557.0,0.17828276136213062,0.8217172386378694,0.6911939706465688,0.5642810880829016,0.7890345649582837,0.7564556046422191,0.6213228739525762,0.8445345437269561,2667
