,cluster,size,high_cost%,low_cost%,TP,TN,FP,FN,FPR,specificity,sensitivity,precision,accuracy,balanced accuracy,f1,auc,seed_number
68,7,20136.0,0.25039729837107666,0.7496027016289233,3775.0,10911.0,4183.0,1267.0,0.27712998542467204,0.722870014575328,0.7487108290360968,0.47436541844684593,0.7293404847040127,0.7357904218057123,0.5807692307692307,0.8206829033363683,3957
69,8,20136.0,0.25039729837107666,0.7496027016289233,3643.0,11255.0,3839.0,1399.0,0.2543394726381344,0.7456605273618656,0.7225307417691392,0.48690189788826516,0.7398688915375446,0.7340956345655024,0.5817630150111784,0.8206173285517331,3957
70,9,20136.0,0.25039729837107666,0.7496027016289233,3658.0,11226.0,3868.0,1384.0,0.256260765867232,0.743739234132768,0.725505751685839,0.48604836566569226,0.7391736193881605,0.7346224929093035,0.5821133036282623,0.8196634884171843,3957
71,10,20136.0,0.25039729837107666,0.7496027016289233,3632.0,11253.0,3841.0,1410.0,0.25447197561945145,0.7455280243805485,0.7203490678302261,0.48601632543824436,0.7392232816845451,0.7329385461053873,0.5804234918098282,0.8195872505852128,3957
72,2,20136.0,0.25039729837107666,0.7496027016289233,3794.0,10838.0,4256.0,1248.0,0.28196634424274547,0.7180336557572545,0.7524791749305831,0.47130434782608693,0.7266587206992451,0.7352564153439188,0.5795905896730827,0.8188249708149176,5305
73,3,20136.0,0.25039729837107666,0.7496027016289233,3775.0,10912.0,4182.0,1267.0,0.2770637339340135,0.7229362660659865,0.7487108290360968,0.4744250345607641,0.7293901470003973,0.7358235475510416,0.5808139087622126,0.819433552908451,5305
74,4,20136.0,0.25039729837107666,0.7496027016289233,3757.0,11019.0,4075.0,1285.0,0.2699748244335498,0.7300251755664502,0.7451408171360571,0.4796986721144024,0.7338100913786253,0.7375829963512537,0.5836569830666459,0.8208029759507351,5305
75,5,20136.0,0.25039729837107666,0.7496027016289233,3671.0,11198.0,3896.0,1371.0,0.2581158076056711,0.7418841923943289,0.7280840936136453,0.48513281353244353,0.7384286849423918,0.7349841430039872,0.5822824966293916,0.8189002494325262,5305
76,6,20136.0,0.25039729837107666,0.7496027016289233,3641.0,11230.0,3864.0,1401.0,0.2559957599045979,0.7440042400954021,0.722134073780246,0.48514323784143903,0.738528009535161,0.733069156937824,0.5803777795488961,0.8189596615933774,5305
77,7,20136.0,0.25039729837107666,0.7496027016289233,3546.0,11462.0,3632.0,1496.0,0.2406254140718166,0.7593745859281834,0.7032923443078144,0.49400947339091666,0.745331744139849,0.7313334651179989,0.5803600654664484,0.8186796038491984,5305
78,8,20136.0,0.25039729837107666,0.7496027016289233,3620.0,11283.0,3811.0,1422.0,0.2524844308996952,0.7475155691003048,0.7179690598968663,0.48714843224330506,0.7401172030194676,0.7327423144985856,0.5804537801651568,0.819717500069773,5305
79,9,20136.0,0.25039729837107666,0.7496027016289233,3526.0,11491.0,3603.0,1516.0,0.23870412084271897,0.761295879157281,0.6993256644188814,0.49459952307476507,0.7457787048073103,0.7303107717880812,0.5794100731246407,0.8180380339795249,5305
80,10,20136.0,0.25039729837107666,0.7496027016289233,3642.0,11262.0,3832.0,1400.0,0.25387571220352456,0.7461242877964754,0.7223324077746925,0.4872892694674873,0.7401668653158522,0.734228347785584,0.5819750719079577,0.8198111811492356,5305
81,2,20136.0,0.25039729837107666,0.7496027016289233,3791.0,10910.0,4184.0,1251.0,0.2771962369153306,0.7228037630846694,0.7518841729472432,0.4753605015673981,0.7300854191497815,0.7373439680159564,0.5824690788968273,0.8191800443782498,29955
82,3,20136.0,0.25039729837107666,0.7496027016289233,3650.0,11225.0,3869.0,1392.0,0.25632701735789054,0.7436729826421095,0.7239190797302658,0.4854368932038835,0.7387266587206992,0.7337960311861876,0.5811639200700581,0.8195523640902309,29955
83,4,20136.0,0.25039729837107666,0.7496027016289233,3639.0,11255.0,3839.0,1403.0,0.2543394726381344,0.7456605273618656,0.7217374057913526,0.4866274404921102,0.7396702423520064,0.7336989665766092,0.5813099041533546,0.8195297305732417,29955
84,5,20136.0,0.25039729837107666,0.7496027016289233,3630.0,11257.0,3837.0,1412.0,0.2542069696568173,0.7457930303431827,0.7199523998413329,0.48613901165126555,0.7393226062773143,0.7328727150922578,0.5803821248700934,0.8190417269811023,29955
85,6,20136.0,0.25039729837107666,0.7496027016289233,3597.0,11313.0,3781.0,1445.0,0.25049688617993904,0.749503113820061,0.7134073780245934,0.4875304960693955,0.7404648390941597,0.7314552459223271,0.5792270531400966,0.8191188846076685,29955
86,7,20136.0,0.25039729837107666,0.7496027016289233,3662.0,11220.0,3874.0,1380.0,0.2566582748111833,0.7433417251888167,0.7262990876636255,0.4859341825902335,0.7390742947953913,0.7348204064262212,0.58228653204007,0.8202917475450813,29955
87,8,20136.0,0.25039729837107666,0.7496027016289233,3601.0,11329.0,3765.0,1441.0,0.24943686232940243,0.7505631376705976,0.71420071400238,0.48886777083898997,0.7414580850218514,0.7323819258364888,0.5804319793681496,0.8196349025151757,29955
88,9,20136.0,0.25039729837107666,0.7496027016289233,3610.0,11272.0,3822.0,1432.0,0.25321319729693914,0.7467868027030609,0.7159857199523998,0.48573735199138857,0.7390742947953913,0.7313862613277303,0.5788039121372455,0.8189715532234938,29955
89,10,20136.0,0.25039729837107666,0.7496027016289233,3688.0,11097.0,3997.0,1354.0,0.2648072081621836,0.7351927918378164,0.7314557715192384,0.47989590110605074,0.7342570520460866,0.7333242816785274,0.5795552761844897,0.8184520203866429,29955
